instrument_token,LTP,last_trade_time
11183106,483.2,2023-02-13 14:56:47
11176706,293.95,2023-02-13 14:56:49
11183106,482.45,2023-02-13 14:56:49
11176706,293.75,2023-02-13 14:56:50
11176706,293.9,2023-02-13 14:56:51
11183106,483.1,2023-02-13 14:56:50
11176706,294.05,2023-02-13 14:56:51
11183106,483.1,2023-02-13 14:56:50
11176706,294.05,2023-02-13 14:56:51
11183106,483.1,2023-02-13 14:56:50
11176706,294.5,2023-02-13 14:56:52
11183106,483.1,2023-02-13 14:56:50
11176706,294.7,2023-02-13 14:56:53
11183106,483.1,2023-02-13 14:56:50
11176706,294.45,2023-02-13 14:56:54
11176706,294.0,2023-02-13 14:56:54
11183106,483.1,2023-02-13 14:56:50
11176706,294.55,2023-02-13 14:56:55
11176706,293.75,2023-02-13 14:56:55
11183106,483.1,2023-02-13 14:56:50
11183106,482.8,2023-02-13 14:56:50
11176706,294.65,2023-02-13 14:56:56
11183106,482.8,2023-02-13 14:56:56
11176706,294.5,2023-02-13 14:56:56
11183106,482.1,2023-02-13 14:56:56
11176706,294.25,2023-02-13 14:56:57
11183106,482.1,2023-02-13 14:56:57
11176706,294.15,2023-02-13 14:56:57
11176706,294.1,2023-02-13 14:56:58
11183106,482.1,2023-02-13 14:56:57
11176706,294.8,2023-02-13 14:56:59
11183106,481.45,2023-02-13 14:57:00
11176706,294.75,2023-02-13 14:56:59
11183106,481.45,2023-02-13 14:57:00
11176706,294.2,2023-02-13 14:57:00
11176706,296.75,2023-02-13 14:57:02
11183106,478.25,2023-02-13 14:57:00
11183106,478.5,2023-02-13 14:57:02
11176706,295.7,2023-02-13 14:57:02
11176706,295.4,2023-02-13 14:57:02
11183106,478.0,2023-02-13 14:57:03
11183106,480.15,2023-02-13 14:57:03
11176706,296.55,2023-02-13 14:57:03
11183106,480.15,2023-02-13 14:57:04
11176706,296.65,2023-02-13 14:57:03
11176706,295.0,2023-02-13 14:57:04
11183106,480.15,2023-02-13 14:57:04
11176706,295.3,2023-02-13 14:57:05
11183106,480.15,2023-02-13 14:57:04
11176706,295.2,2023-02-13 14:57:06
11176706,294.9,2023-02-13 14:57:06
11183106,478.4,2023-02-13 14:57:07
11176706,294.9,2023-02-13 14:57:06
11176706,295.0,2023-02-13 14:57:07
11183106,478.4,2023-02-13 14:57:07
11176706,294.95,2023-02-13 14:57:08
11183106,479.45,2023-02-13 14:57:09
11176706,295.2,2023-02-13 14:57:09
11176706,294.3,2023-02-13 14:57:09
11176706,295.1,2023-02-13 14:57:10
11183106,481.25,2023-02-13 14:57:09
11183106,480.5,2023-02-13 14:57:10
11176706,294.3,2023-02-13 14:57:10
11183106,481.4,2023-02-13 14:57:10
11176706,294.85,2023-02-13 14:57:11
11183106,481.5,2023-02-13 14:57:12
11176706,294.15,2023-02-13 14:57:12
11176706,294.8,2023-02-13 14:57:13
11183106,480.9,2023-02-13 14:57:12
11176706,294.15,2023-02-13 14:57:13
11183106,483.2,2023-02-13 14:57:14
11183106,483.2,2023-02-13 14:57:14
11176706,293.7,2023-02-13 14:57:14
11183106,483.2,2023-02-13 14:57:14
11183106,483.2,2023-02-13 14:57:14
11176706,294.4,2023-02-13 14:57:15
11176706,294.85,2023-02-13 14:57:15
11183106,480.95,2023-02-13 14:57:14
11176706,295.0,2023-02-13 14:57:16
11176706,294.85,2023-02-13 14:57:17
11183106,481.45,2023-02-13 14:57:17
11176706,295.55,2023-02-13 14:57:18
11176706,295.3,2023-02-13 14:57:19
11183106,481.2,2023-02-13 14:57:18
11183106,481.2,2023-02-13 14:57:18
11176706,295.0,2023-02-13 14:57:19
11176706,294.95,2023-02-13 14:57:20
11183106,480.15,2023-02-13 14:57:20
11183106,480.15,2023-02-13 14:57:20
11176706,294.45,2023-02-13 14:57:21
11183106,480.8,2023-02-13 14:57:21
11176706,294.1,2023-02-13 14:57:22
11183106,480.8,2023-02-13 14:57:21
11176706,295.0,2023-02-13 14:57:22
11176706,295.65,2023-02-13 14:57:23
11183106,480.15,2023-02-13 14:57:23
11183106,481.9,2023-02-13 14:57:23
11176706,294.25,2023-02-13 14:57:24
11183106,482.1,2023-02-13 14:57:24
11176706,294.7,2023-02-13 14:57:25
11183106,483.3,2023-02-13 14:57:24
11176706,293.7,2023-02-13 14:57:26
11183106,482.55,2023-02-13 14:57:26
11176706,293.8,2023-02-13 14:57:27
11183106,482.55,2023-02-13 14:57:27
11176706,294.25,2023-02-13 14:57:28
11183106,482.55,2023-02-13 14:57:27
11176706,294.25,2023-02-13 14:57:28
11183106,482.3,2023-02-13 14:57:27
11176706,294.0,2023-02-13 14:57:29
11183106,482.3,2023-02-13 14:57:29
11183106,482.3,2023-02-13 14:57:29
11176706,294.3,2023-02-13 14:57:30
11183106,482.55,2023-02-13 14:57:29
11176706,294.25,2023-02-13 14:57:31
11183106,482.55,2023-02-13 14:57:31
11176706,294.0,2023-02-13 14:57:31
11183106,483.0,2023-02-13 14:57:31
11176706,293.85,2023-02-13 14:57:32
11183106,483.0,2023-02-13 14:57:32
11176706,293.4,2023-02-13 14:57:33
11183106,483.0,2023-02-13 14:57:32
11183106,479.05,2023-02-13 14:57:34
11176706,296.05,2023-02-13 14:57:34
11183106,478.25,2023-02-13 14:57:35
11176706,295.6,2023-02-13 14:57:35
11183106,478.25,2023-02-13 14:57:35
11176706,295.75,2023-02-13 14:57:36
11183106,478.25,2023-02-13 14:57:35
11183106,478.6,2023-02-13 14:57:37
11176706,296.2,2023-02-13 14:57:37
11176706,295.95,2023-02-13 14:57:38
11183106,478.05,2023-02-13 14:57:37
11176706,295.95,2023-02-13 14:57:39
11183106,478.9,2023-02-13 14:57:39
11183106,478.8,2023-02-13 14:57:39
11176706,295.6,2023-02-13 14:57:39
11183106,478.0,2023-02-13 14:57:40
11176706,296.0,2023-02-13 14:57:39
11183106,477.0,2023-02-13 14:57:40
11176706,296.5,2023-02-13 14:57:40
11176706,297.0,2023-02-13 14:57:41
11183106,475.25,2023-02-13 14:57:41
11176706,297.3,2023-02-13 14:57:42
11183106,475.25,2023-02-13 14:57:41
11176706,297.05,2023-02-13 14:57:42
11183106,476.35,2023-02-13 14:57:42
11183106,475.15,2023-02-13 14:57:44
11176706,298.25,2023-02-13 14:57:43
11183106,476.65,2023-02-13 14:57:44
11176706,296.55,2023-02-13 14:57:44
11176706,296.45,2023-02-13 14:57:44
11183106,475.85,2023-02-13 14:57:45
11176706,296.8,2023-02-13 14:57:45
11176706,296.35,2023-02-13 14:57:45
11183106,475.85,2023-02-13 14:57:45
11176706,297.0,2023-02-13 14:57:46
11183106,475.9,2023-02-13 14:57:46
11176706,297.2,2023-02-13 14:57:47
11183106,475.9,2023-02-13 14:57:46
11183106,476.55,2023-02-13 14:57:46
11176706,297.0,2023-02-13 14:57:47
11176706,296.55,2023-02-13 14:57:48
11183106,477.7,2023-02-13 14:57:48
11176706,297.0,2023-02-13 14:57:49
11183106,477.8,2023-02-13 14:57:50
11176706,296.75,2023-02-13 14:57:50
11183106,477.8,2023-02-13 14:57:50
11176706,295.65,2023-02-13 14:57:51
11183106,478.5,2023-02-13 14:57:51
11176706,295.35,2023-02-13 14:57:52
11183106,479.65,2023-02-13 14:57:51
11176706,295.25,2023-02-13 14:57:52
11183106,480.0,2023-02-13 14:57:52
11176706,294.9,2023-02-13 14:57:53
11176706,294.25,2023-02-13 14:57:54
11183106,480.0,2023-02-13 14:57:53
11176706,294.7,2023-02-13 14:57:55
11176706,294.4,2023-02-13 14:57:55
11183106,480.0,2023-02-13 14:57:53
11183106,480.1,2023-02-13 14:57:53
11176706,294.5,2023-02-13 14:57:56
11183106,480.1,2023-02-13 14:57:56
11176706,294.25,2023-02-13 14:57:57
11183106,480.8,2023-02-13 14:57:58
11176706,294.25,2023-02-13 14:57:57
11176706,294.15,2023-02-13 14:57:58
11183106,480.65,2023-02-13 14:57:59
11183106,480.3,2023-02-13 14:57:59
11176706,294.8,2023-02-13 14:57:59
11183106,480.3,2023-02-13 14:57:59
11176706,296.4,2023-02-13 14:58:00
11176706,296.7,2023-02-13 14:58:01
11183106,479.65,2023-02-13 14:58:00
11183106,479.65,2023-02-13 14:58:00
11176706,297.85,2023-02-13 14:58:02
11183106,479.65,2023-02-13 14:58:00
11176706,298.35,2023-02-13 14:58:02
11176706,298.55,2023-02-13 14:58:02
11183106,477.35,2023-02-13 14:58:04
11176706,298.8,2023-02-13 14:58:03
11176706,298.85,2023-02-13 14:58:03
11183106,480.0,2023-02-13 14:58:04
11176706,295.7,2023-02-13 14:58:04
11183106,480.0,2023-02-13 14:58:04
11183106,478.3,2023-02-13 14:58:06
11176706,297.0,2023-02-13 14:58:05
11176706,297.65,2023-02-13 14:58:06
11176706,297.35,2023-02-13 14:58:06
11183106,478.3,2023-02-13 14:58:06
11176706,296.2,2023-02-13 14:58:07
11183106,480.6,2023-02-13 14:58:06
11183106,480.6,2023-02-13 14:58:07
11183106,480.6,2023-02-13 14:58:07
11176706,296.65,2023-02-13 14:58:09
11183106,480.6,2023-02-13 14:58:07
11176706,297.0,2023-02-13 14:58:09
11176706,297.0,2023-02-13 14:58:09
11183106,479.1,2023-02-13 14:58:11
11176706,295.95,2023-02-13 14:58:10
11183106,479.1,2023-02-13 14:58:11
11176706,297.1,2023-02-13 14:58:11
11183106,479.1,2023-02-13 14:58:11
11176706,297.1,2023-02-13 14:58:11
11176706,296.95,2023-02-13 14:58:13
11183106,477.25,2023-02-13 14:58:13
11176706,297.75,2023-02-13 14:58:14
11176706,296.7,2023-02-13 14:58:14
11183106,477.25,2023-02-13 14:58:13
11176706,296.75,2023-02-13 14:58:15
11183106,477.25,2023-02-13 14:58:13
11176706,296.55,2023-02-13 14:58:15
11183106,477.25,2023-02-13 14:58:13
11176706,297.9,2023-02-13 14:58:16
11183106,478.5,2023-02-13 14:58:13
11176706,297.2,2023-02-13 14:58:16
11183106,478.6,2023-02-13 14:58:17
11176706,297.45,2023-02-13 14:58:17
11176706,297.1,2023-02-13 14:58:17
11183106,478.6,2023-02-13 14:58:17
11176706,297.15,2023-02-13 14:58:18
11183106,479.75,2023-02-13 14:58:19
11176706,296.2,2023-02-13 14:58:19
11176706,296.2,2023-02-13 14:58:20
11183106,479.75,2023-02-13 14:58:19
11183106,479.75,2023-02-13 14:58:19
11176706,296.75,2023-02-13 14:58:21
11183106,479.75,2023-02-13 14:58:19
11176706,297.0,2023-02-13 14:58:21
11176706,296.6,2023-02-13 14:58:22
11183106,479.75,2023-02-13 14:58:19
11183106,477.6,2023-02-13 14:58:23
11176706,296.85,2023-02-13 14:58:24
11183106,480.1,2023-02-13 14:58:24
11176706,295.45,2023-02-13 14:58:24
11183106,480.0,2023-02-13 14:58:24
11176706,295.15,2023-02-13 14:58:24
11176706,295.4,2023-02-13 14:58:25
11183106,480.9,2023-02-13 14:58:25
11176706,295.45,2023-02-13 14:58:26
11183106,479.6,2023-02-13 14:58:25
11183106,478.85,2023-02-13 14:58:25
11176706,296.0,2023-02-13 14:58:27
11183106,478.85,2023-02-13 14:58:27
11176706,295.25,2023-02-13 14:58:27
11183106,480.0,2023-02-13 14:58:28
11176706,296.3,2023-02-13 14:58:27
11183106,480.0,2023-02-13 14:58:28
11176706,296.75,2023-02-13 14:58:28
11176706,297.2,2023-02-13 14:58:29
11183106,478.65,2023-02-13 14:58:29
11176706,297.2,2023-02-13 14:58:29
11183106,477.35,2023-02-13 14:58:30
11176706,296.7,2023-02-13 14:58:30
11183106,478.35,2023-02-13 14:58:30
11176706,297.5,2023-02-13 14:58:31
11183106,478.35,2023-02-13 14:58:30
11176706,297.4,2023-02-13 14:58:33
11176706,296.9,2023-02-13 14:58:33
11183106,478.35,2023-02-13 14:58:30
11183106,478.95,2023-02-13 14:58:30
11176706,296.75,2023-02-13 14:58:33
11183106,478.95,2023-02-13 14:58:34
11176706,296.6,2023-02-13 14:58:34
11176706,296.55,2023-02-13 14:58:35
11176706,296.3,2023-02-13 14:58:35
11183106,478.05,2023-02-13 14:58:36
11176706,296.8,2023-02-13 14:58:37
11176706,296.2,2023-02-13 14:58:37
11183106,478.6,2023-02-13 14:58:37
11183106,478.6,2023-02-13 14:58:37
11176706,296.4,2023-02-13 14:58:37
11183106,476.2,2023-02-13 14:58:38
11176706,297.1,2023-02-13 14:58:38
11183106,476.2,2023-02-13 14:58:38
11176706,297.55,2023-02-13 14:58:38
11183106,475.0,2023-02-13 14:58:40
11176706,298.75,2023-02-13 14:58:39
11176706,298.55,2023-02-13 14:58:39
11183106,473.8,2023-02-13 14:58:41
11176706,298.15,2023-02-13 14:58:40
11183106,473.8,2023-02-13 14:58:41
11183106,472.7,2023-02-13 14:58:41
11176706,298.4,2023-02-13 14:58:42
11183106,472.35,2023-02-13 14:58:42
11176706,297.5,2023-02-13 14:58:43
11183106,473.9,2023-02-13 14:58:43
11176706,298.4,2023-02-13 14:58:43
11183106,473.5,2023-02-13 14:58:43
11183106,475.5,2023-02-13 14:58:44
11176706,297.7,2023-02-13 14:58:44
11183106,475.55,2023-02-13 14:58:45
11176706,297.15,2023-02-13 14:58:44
11183106,475.75,2023-02-13 14:58:45
11176706,298.3,2023-02-13 14:58:45
11183106,475.75,2023-02-13 14:58:45
11183106,475.75,2023-02-13 14:58:45
11176706,297.9,2023-02-13 14:58:46
11183106,475.75,2023-02-13 14:58:45
11176706,297.75,2023-02-13 14:58:47
11176706,298.25,2023-02-13 14:58:47
11183106,472.95,2023-02-13 14:58:45
11176706,298.95,2023-02-13 14:58:49
11183106,472.95,2023-02-13 14:58:49
11183106,472.95,2023-02-13 14:58:49
11176706,297.95,2023-02-13 14:58:50
11176706,298.0,2023-02-13 14:58:50
11183106,472.95,2023-02-13 14:58:49
11183106,474.8,2023-02-13 14:58:49
11176706,298.0,2023-02-13 14:58:51
11176706,298.35,2023-02-13 14:58:51
11183106,474.55,2023-02-13 14:58:51
11176706,299.0,2023-02-13 14:58:52
11183106,472.6,2023-02-13 14:58:52
11176706,298.3,2023-02-13 14:58:52
11176706,298.05,2023-02-13 14:58:53
11183106,472.45,2023-02-13 14:58:52
11176706,297.6,2023-02-13 14:58:54
11183106,474.4,2023-02-13 14:58:54
11176706,298.3,2023-02-13 14:58:54
11183106,474.4,2023-02-13 14:58:54
11176706,298.35,2023-02-13 14:58:55
11183106,474.4,2023-02-13 14:58:54
11176706,298.65,2023-02-13 14:58:56
11176706,298.65,2023-02-13 14:58:56
11183106,474.4,2023-02-13 14:58:54
11183106,473.55,2023-02-13 14:58:54
11176706,299.25,2023-02-13 14:58:57
11183106,474.15,2023-02-13 14:58:57
11176706,299.2,2023-02-13 14:58:57
11176706,298.0,2023-02-13 14:58:58
11183106,474.45,2023-02-13 14:58:59
11176706,299.15,2023-02-13 14:59:00
11183106,474.45,2023-02-13 14:58:59
11176706,301.4,2023-02-13 14:59:00
11183106,471.15,2023-02-13 14:59:00
11183106,472.55,2023-02-13 14:59:01
11176706,301.35,2023-02-13 14:59:01
11183106,472.15,2023-02-13 14:59:02
11176706,301.6,2023-02-13 14:59:02
11183106,466.5,2023-02-13 14:59:02
11176706,304.0,2023-02-13 14:59:02
11183106,465.85,2023-02-13 14:59:02
11176706,304.1,2023-02-13 14:59:03
11183106,468.75,2023-02-13 14:59:04
11183106,469.55,2023-02-13 14:59:05
11176706,301.6,2023-02-13 14:59:05
11176706,301.65,2023-02-13 14:59:05
11183106,469.55,2023-02-13 14:59:05
11183106,469.0,2023-02-13 14:59:05
11176706,301.2,2023-02-13 14:59:06
11176706,301.6,2023-02-13 14:59:06
11183106,470.05,2023-02-13 14:59:05
11176706,301.85,2023-02-13 14:59:07
11183106,470.05,2023-02-13 14:59:06
11176706,302.2,2023-02-13 14:59:07
11183106,469.15,2023-02-13 14:59:06
11176706,302.35,2023-02-13 14:59:08
11183106,469.8,2023-02-13 14:59:08
11183106,470.3,2023-02-13 14:59:08
11176706,301.95,2023-02-13 14:59:08
11176706,303.2,2023-02-13 14:59:10
11183106,467.8,2023-02-13 14:59:09
11183106,467.6,2023-02-13 14:59:10
11183106,468.1,2023-02-13 14:59:10
11176706,303.55,2023-02-13 14:59:11
11183106,467.1,2023-02-13 14:59:11
11176706,303.55,2023-02-13 14:59:11
11183106,466.45,2023-02-13 14:59:11
11176706,303.6,2023-02-13 14:59:12
11183106,467.0,2023-02-13 14:59:12
11176706,304.15,2023-02-13 14:59:12
11183106,467.1,2023-02-13 14:59:13
11176706,303.45,2023-02-13 14:59:13
11176706,304.0,2023-02-13 14:59:13
11183106,467.1,2023-02-13 14:59:13
11183106,467.35,2023-02-13 14:59:14
11176706,303.25,2023-02-13 14:59:14
11183106,468.15,2023-02-13 14:59:14
11183106,467.35,2023-02-13 14:59:14
11176706,303.3,2023-02-13 14:59:15
11183106,466.75,2023-02-13 14:59:16
11176706,302.6,2023-02-13 14:59:16
11176706,303.2,2023-02-13 14:59:17
11183106,467.05,2023-02-13 14:59:16
11183106,467.9,2023-02-13 14:59:17
11183106,469.95,2023-02-13 14:59:18
11176706,302.2,2023-02-13 14:59:18
11183106,470.4,2023-02-13 14:59:18
11176706,301.8,2023-02-13 14:59:19
11176706,302.0,2023-02-13 14:59:19
11183106,470.4,2023-02-13 14:59:18
11176706,300.85,2023-02-13 14:59:19
11183106,471.2,2023-02-13 14:59:18
11176706,302.0,2023-02-13 14:59:20
11183106,471.2,2023-02-13 14:59:19
11183106,470.85,2023-02-13 14:59:20
11176706,302.1,2023-02-13 14:59:20
11183106,471.0,2023-02-13 14:59:21
11176706,301.65,2023-02-13 14:59:21
11183106,470.25,2023-02-13 14:59:22
11176706,301.8,2023-02-13 14:59:22
11183106,472.0,2023-02-13 14:59:23
11176706,300.7,2023-02-13 14:59:23
11176706,301.15,2023-02-13 14:59:23
11183106,471.8,2023-02-13 14:59:24
11176706,300.55,2023-02-13 14:59:24
11183106,472.3,2023-02-13 14:59:25
11183106,472.0,2023-02-13 14:59:25
11176706,301.2,2023-02-13 14:59:24
11183106,471.55,2023-02-13 14:59:26
11176706,300.9,2023-02-13 14:59:26
11183106,472.1,2023-02-13 14:59:26
11176706,300.6,2023-02-13 14:59:27
11183106,472.3,2023-02-13 14:59:27
11176706,299.65,2023-02-13 14:59:28
11183106,473.2,2023-02-13 14:59:28
11176706,299.2,2023-02-13 14:59:28
11183106,473.7,2023-02-13 14:59:28
11176706,299.05,2023-02-13 14:59:28
11176706,298.75,2023-02-13 14:59:29
11183106,474.55,2023-02-13 14:59:29
11176706,299.2,2023-02-13 14:59:29
11183106,472.8,2023-02-13 14:59:30
11176706,302.75,2023-02-13 14:59:30
11183106,468.75,2023-02-13 14:59:30
11176706,303.7,2023-02-13 14:59:31
11183106,468.1,2023-02-13 14:59:30
11183106,468.1,2023-02-13 14:59:31
11176706,303.05,2023-02-13 14:59:32
11176706,303.35,2023-02-13 14:59:33
11183106,467.25,2023-02-13 14:59:31
11183106,467.25,2023-02-13 14:59:33
11176706,304.0,2023-02-13 14:59:33
11176706,304.2,2023-02-13 14:59:34
11183106,467.5,2023-02-13 14:59:34
11183106,466.0,2023-02-13 14:59:35
11176706,303.65,2023-02-13 14:59:34
11176706,303.7,2023-02-13 14:59:35
11176706,303.3,2023-02-13 14:59:36
11183106,466.0,2023-02-13 14:59:35
11176706,303.9,2023-02-13 14:59:36
11183106,466.0,2023-02-13 14:59:35
11176706,303.3,2023-02-13 14:59:37
11183106,466.3,2023-02-13 14:59:37
11183106,467.6,2023-02-13 14:59:37
11176706,303.4,2023-02-13 14:59:37
11183106,467.2,2023-02-13 14:59:37
11183106,463.15,2023-02-13 14:59:39
11176706,305.1,2023-02-13 14:59:38
11176706,305.5,2023-02-13 14:59:40
11183106,462.55,2023-02-13 14:59:39
11176706,305.9,2023-02-13 14:59:41
11183106,461.1,2023-02-13 14:59:39
11176706,306.75,2023-02-13 14:59:41
11183106,460.8,2023-02-13 14:59:41
11183106,459.65,2023-02-13 14:59:42
11176706,306.7,2023-02-13 14:59:42
11183106,459.4,2023-02-13 14:59:42
11176706,306.8,2023-02-13 14:59:42
11183106,460.25,2023-02-13 14:59:43
11176706,306.1,2023-02-13 14:59:43
11183106,461.15,2023-02-13 14:59:44
11183106,462.4,2023-02-13 14:59:44
11176706,304.55,2023-02-13 14:59:45
11183106,463.1,2023-02-13 14:59:45
11176706,303.7,2023-02-13 14:59:45
11176706,303.8,2023-02-13 14:59:46
11183106,464.75,2023-02-13 14:59:46
11176706,302.9,2023-02-13 14:59:47
11183106,464.75,2023-02-13 14:59:46
11183106,464.75,2023-02-13 14:59:46
11176706,304.45,2023-02-13 14:59:47
11176706,303.75,2023-02-13 14:59:47
11183106,464.5,2023-02-13 14:59:48
11183106,463.45,2023-02-13 14:59:48
11176706,304.75,2023-02-13 14:59:48
11183106,463.5,2023-02-13 14:59:49
11176706,305.0,2023-02-13 14:59:48
11176706,305.9,2023-02-13 14:59:50
11183106,463.3,2023-02-13 14:59:49
11176706,304.4,2023-02-13 14:59:50
11183106,463.3,2023-02-13 14:59:49
11176706,305.9,2023-02-13 14:59:51
11183106,463.45,2023-02-13 14:59:51
11183106,467.35,2023-02-13 14:59:51
11176706,303.0,2023-02-13 14:59:51
11183106,467.35,2023-02-13 14:59:51
11176706,302.25,2023-02-13 14:59:52
11183106,467.7,2023-02-13 14:59:51
11176706,302.5,2023-02-13 14:59:52
11183106,468.0,2023-02-13 14:59:53
11183106,464.9,2023-02-13 14:59:54
11176706,303.05,2023-02-13 14:59:54
11183106,464.9,2023-02-13 14:59:54
11176706,303.7,2023-02-13 14:59:54
11183106,467.2,2023-02-13 14:59:54
11176706,304.1,2023-02-13 14:59:55
11176706,303.5,2023-02-13 14:59:56
11183106,465.6,2023-02-13 14:59:55
11176706,304.8,2023-02-13 14:59:56
11183106,465.85,2023-02-13 14:59:56
11176706,304.2,2023-02-13 14:59:57
11183106,465.45,2023-02-13 14:59:56
11176706,304.1,2023-02-13 14:59:57
11183106,466.55,2023-02-13 14:59:57
11183106,467.15,2023-02-13 14:59:58
11176706,303.7,2023-02-13 14:59:58
11176706,305.0,2023-02-13 14:59:58
11183106,465.8,2023-02-13 14:59:59
11176706,306.35,2023-02-13 15:00:00
11183106,466.2,2023-02-13 15:00:00
11183106,463.25,2023-02-13 15:00:00
11176706,308.25,2023-02-13 15:00:00
11183106,461.6,2023-02-13 15:00:01
11176706,308.65,2023-02-13 15:00:01
11183106,460.6,2023-02-13 15:00:02
11176706,309.0,2023-02-13 15:00:01
11176706,309.05,2023-02-13 15:00:03
11183106,459.75,2023-02-13 15:00:03
11176706,309.2,2023-02-13 15:00:03
11183106,460.15,2023-02-13 15:00:03
11176706,309.05,2023-02-13 15:00:03
11183106,461.85,2023-02-13 15:00:04
11176706,307.65,2023-02-13 15:00:03
11183106,464.8,2023-02-13 15:00:04
11176706,304.75,2023-02-13 15:00:03
11183106,465.5,2023-02-13 15:00:05
11176706,305.0,2023-02-13 15:00:05
11176706,305.35,2023-02-13 15:00:06
11183106,464.4,2023-02-13 15:00:06
11176706,304.5,2023-02-13 15:00:07
11183106,465.35,2023-02-13 15:00:06
11183106,465.35,2023-02-13 15:00:06
11176706,304.2,2023-02-13 15:00:08
11183106,465.95,2023-02-13 15:00:08
11176706,303.2,2023-02-13 15:00:08
11176706,304.1,2023-02-13 15:00:09
11183106,466.3,2023-02-13 15:00:08
11183106,466.3,2023-02-13 15:00:08
11176706,304.15,2023-02-13 15:00:10
11183106,465.0,2023-02-13 15:00:10
11183106,465.0,2023-02-13 15:00:10
11176706,305.0,2023-02-13 15:00:11
11183106,463.3,2023-02-13 15:00:11
11183106,463.3,2023-02-13 15:00:11
11176706,304.95,2023-02-13 15:00:12
11183106,464.95,2023-02-13 15:00:12
11183106,464.6,2023-02-13 15:00:13
11176706,304.8,2023-02-13 15:00:13
11176706,305.2,2023-02-13 15:00:14
11183106,463.65,2023-02-13 15:00:14
11176706,304.9,2023-02-13 15:00:14
11183106,465.35,2023-02-13 15:00:14
11176706,304.1,2023-02-13 15:00:15
11176706,304.0,2023-02-13 15:00:15
11183106,465.35,2023-02-13 15:00:15
11176706,304.0,2023-02-13 15:00:16
11183106,466.2,2023-02-13 15:00:16
11183106,467.4,2023-02-13 15:00:16
11176706,302.5,2023-02-13 15:00:16
11183106,468.0,2023-02-13 15:00:17
11176706,303.4,2023-02-13 15:00:17
11183106,465.2,2023-02-13 15:00:18
11176706,304.45,2023-02-13 15:00:17
11183106,465.2,2023-02-13 15:00:18
11176706,303.3,2023-02-13 15:00:18
11176706,303.3,2023-02-13 15:00:18
11183106,466.85,2023-02-13 15:00:19
11183106,466.85,2023-02-13 15:00:19
11176706,302.65,2023-02-13 15:00:20
11183106,469.05,2023-02-13 15:00:20
11176706,300.7,2023-02-13 15:00:21
11183106,470.3,2023-02-13 15:00:20
11183106,469.1,2023-02-13 15:00:21
11176706,301.5,2023-02-13 15:00:21
11176706,300.8,2023-02-13 15:00:21
11183106,470.1,2023-02-13 15:00:22
11183106,469.4,2023-02-13 15:00:23
11176706,301.95,2023-02-13 15:00:23
11176706,302.65,2023-02-13 15:00:23
11183106,468.95,2023-02-13 15:00:24
11176706,301.8,2023-02-13 15:00:24
11183106,474.0,2023-02-13 15:00:24
11176706,299.0,2023-02-13 15:00:24
11176706,300.2,2023-02-13 15:00:25
11183106,472.9,2023-02-13 15:00:25
11176706,299.35,2023-02-13 15:00:25
11183106,472.0,2023-02-13 15:00:25
11183106,473.45,2023-02-13 15:00:26
11176706,299.5,2023-02-13 15:00:26
11183106,476.15,2023-02-13 15:00:27
11176706,297.0,2023-02-13 15:00:26
11176706,294.55,2023-02-13 15:00:27
11183106,477.25,2023-02-13 15:00:28
11176706,294.8,2023-02-13 15:00:27
11176706,295.15,2023-02-13 15:00:29
11183106,478.4,2023-02-13 15:00:29
11183106,478.4,2023-02-13 15:00:29
11183106,480.4,2023-02-13 15:00:30
11176706,292.85,2023-02-13 15:00:30
11183106,478.8,2023-02-13 15:00:30
11176706,294.1,2023-02-13 15:00:31
11183106,480.1,2023-02-13 15:00:31
11183106,478.3,2023-02-13 15:00:31
11176706,294.7,2023-02-13 15:00:32
11176706,295.85,2023-02-13 15:00:33
11183106,478.1,2023-02-13 15:00:32
11183106,477.0,2023-02-13 15:00:32
11176706,295.7,2023-02-13 15:00:33
11176706,297.0,2023-02-13 15:00:33
11176706,297.55,2023-02-13 15:00:34
11183106,473.7,2023-02-13 15:00:34
11176706,296.0,2023-02-13 15:00:34
11183106,476.2,2023-02-13 15:00:35
11176706,296.7,2023-02-13 15:00:35
11176706,297.25,2023-02-13 15:00:36
11183106,475.7,2023-02-13 15:00:36
11183106,474.25,2023-02-13 15:00:37
11176706,297.45,2023-02-13 15:00:36
11176706,296.7,2023-02-13 15:00:37
11183106,476.4,2023-02-13 15:00:37
11183106,475.3,2023-02-13 15:00:37
11176706,297.05,2023-02-13 15:00:38
11183106,475.4,2023-02-13 15:00:38
11176706,295.25,2023-02-13 15:00:39
11183106,477.05,2023-02-13 15:00:38
11183106,477.7,2023-02-13 15:00:40
11176706,295.45,2023-02-13 15:00:39
11183106,478.85,2023-02-13 15:00:40
11176706,295.45,2023-02-13 15:00:40
11183106,480.0,2023-02-13 15:00:41
11176706,294.5,2023-02-13 15:00:40
11183106,480.0,2023-02-13 15:00:41
11176706,294.6,2023-02-13 15:00:41
11183106,480.4,2023-02-13 15:00:42
11176706,294.25,2023-02-13 15:00:42
11176706,293.95,2023-02-13 15:00:43
11183106,480.4,2023-02-13 15:00:42
11183106,478.8,2023-02-13 15:00:43
11176706,293.5,2023-02-13 15:00:43
11176706,293.75,2023-02-13 15:00:44
11183106,478.8,2023-02-13 15:00:43
11183106,486.1,2023-02-13 15:00:44
11176706,288.4,2023-02-13 15:00:45
